NO_UID||227.00||0.01||0.00||2.63||2018-10-09T14:38:20+08:00
NO_UID||226.90||0.01||0.00||2.63||2018-10-09T14:38:25+08:00
NO_UID||227.20||0.01||0.00||2.63||2018-10-09T14:38:29+08:00
NO_UID||226.60||0.01||0.00||2.63||2018-10-09T14:38:34+08:00
NO_UID||226.80||0.01||0.00||2.63||2018-10-09T14:38:39+08:00
NO_UID||226.60||0.01||0.00||2.63||2018-10-09T14:38:44+08:00
NO_UID||226.60||0.01||0.00||2.63||2018-10-09T14:38:48+08:00
NO_UID||226.40||0.01||0.00||2.63||2018-10-09T14:38:53+08:00
NO_UID||227.10||0.01||0.00||2.63||2018-10-09T14:38:58+08:00
NO_UID||227.70||0.01||0.00||2.63||2018-10-09T14:39:03+08:00
NO_UID||227.00||0.01||0.00||2.63||2018-10-09T14:39:07+08:00
NO_UID||227.20||0.01||0.00||2.63||2018-10-09T14:39:12+08:00
NO_UID||226.50||0.01||0.00||2.63||2018-10-09T14:39:17+08:00
NO_UID||216.80||4.84||1044.10||3.29||2018-10-09T14:39:22+08:00
NO_UID||221.70||3.37||512.40||4.46||2018-10-09T14:39:27+08:00
NO_UID||220.90||3.36||507.50||5.17||2018-10-09T14:39:32+08:00
NO_UID||221.00||3.37||509.60||5.90||2018-10-09T14:39:37+08:00
NO_UID||221.50||3.39||513.10||6.61||2018-10-09T14:39:42+08:00
NO_UID||221.30||3.38||510.30||7.34||2018-10-09T14:39:47+08:00
NO_UID||221.60||3.39||513.20||8.05||2018-10-09T14:39:52+08:00
NO_UID||221.30||3.38||512.10||8.63||2018-10-09T14:39:56+08:00
NO_UID||221.50||3.39||513.10||9.35||2018-10-09T14:40:01+08:00
NO_UID||222.20||3.40||516.10||10.08||2018-10-09T14:40:06+08:00
NO_UID||222.80||3.40||518.40||10.80||2018-10-09T14:40:11+08:00
NO_UID||223.30||3.41||520.30||11.54||2018-10-09T14:40:16+08:00
NO_UID||222.70||3.40||517.80||12.26||2018-10-09T14:40:21+08:00
NO_UID||221.90||3.39||514.70||12.99||2018-10-09T14:40:26+08:00
NO_UID||221.60||3.39||513.50||13.71||2018-10-09T14:40:31+08:00
NO_UID||221.50||3.38||512.20||14.43||2018-10-09T14:40:36+08:00
NO_UID||221.80||3.39||513.80||15.15||2018-10-09T14:40:41+08:00
NO_UID||222.10||3.39||515.30||15.74||2018-10-09T14:40:45+08:00
NO_UID||0||0||0||0||2018-10-09T14:40:48+08:00
NO_UID||226.60||0.01||0.00||0.00||2018-10-09T14:42:54+08:00
NO_UID||222.60||2.92||373.20||0.14||2018-10-09T14:42:59+08:00
NO_UID||221.60||3.39||513.30||0.87||2018-10-09T14:43:04+08:00
NO_UID||229.70||0.01||0.00||4.92||2018-10-09T14:43:44+08:00
NO_UID||224.80||2.74||331.80||5.05||2018-10-09T14:43:49+08:00
NO_UID||0||0||0||0||2018-10-09T14:43:52+08:00
NO_UID||225.10||0.01||0.00||0.00||2018-10-09T14:45:06+08:00
NO_UID||221.30||2.74||330.80||0.12||2018-10-09T14:45:11+08:00
NO_UID||219.90||3.36||505.10||0.84||2018-10-09T14:45:16+08:00
NO_UID||220.00||3.36||504.30||1.55||2018-10-09T14:45:21+08:00
NO_UID||220.10||3.35||504.30||2.26||2018-10-09T14:45:26+08:00
NO_UID||220.20||3.36||504.90||2.98||2018-10-09T14:45:31+08:00
NO_UID||220.10||3.36||504.80||3.69||2018-10-09T14:45:36+08:00
NO_UID||220.40||3.36||506.10||4.41||2018-10-09T14:45:41+08:00
NO_UID||220.20||3.35||503.90||5.11||2018-10-09T14:45:46+08:00
NO_UID||220.60||3.36||506.70||5.83||2018-10-09T14:45:51+08:00
NO_UID||220.50||3.36||507.30||6.53||2018-10-09T14:45:56+08:00
NO_UID||221.60||3.38||511.40||7.26||2018-10-09T14:46:01+08:00
NO_UID||220.70||3.36||506.70||7.96||2018-10-09T14:46:06+08:00
NO_UID||220.40||3.36||507.20||8.69||2018-10-09T14:46:11+08:00
NO_UID||220.30||3.35||504.30||9.39||2018-10-09T14:46:16+08:00
NO_UID||220.10||3.36||504.80||10.11||2018-10-09T14:46:21+08:00
NO_UID||220.20||3.36||505.30||10.81||2018-10-09T14:46:26+08:00
NO_UID||219.90||3.35||502.70||11.53||2018-10-09T14:46:31+08:00
NO_UID||0||0||0||0||2018-10-09T14:46:35+08:00
NO_UID||223.50||2.53||286.80||1.00||2018-10-09T14:49:06+08:00
NO_UID||221.10||3.08||418.30||0.03||2018-10-09T14:49:11+08:00
NO_UID||0||0||0||0||2018-10-09T14:49:15+08:00
NO_UID||226.40||0.01||0.00||0.00||2018-10-09T14:49:56+08:00
NO_UID||227.40||0.01||0.00||0.00||2018-10-09T14:54:18+08:00
NO_UID||0||0||0||0||2018-10-09T14:54:26+08:00
NO_UID||224.30||0.01||0.00||0.00||2018-10-09T15:07:27+08:00
NO_UID||0||0||0||0||2018-10-09T15:07:36+08:00
NO_UID||223.40||0.01||0.00||0.00||2018-10-09T15:11:27+08:00
NO_UID||0||0||0||0||2018-10-09T15:11:34+08:00
NO_UID||224.10||0.01||0.00||0.00||2018-10-09T15:11:55+08:00
NO_UID||0||0||0||0||2018-10-09T15:12:03+08:00
NO_UID||222.50||0.01||0.00||0.00||2018-10-09T15:14:57+08:00
NO_UID||0||0||0||0||2018-10-09T15:15:03+08:00
NO_UID||221.80||0.01||0.00||0.00||2018-10-09T15:15:28+08:00
NO_UID||0||0||0||0||2018-10-09T15:15:35+08:00
NO_UID||220.50||2.09||193.30||0.00||2018-10-09T15:18:48+08:00
NO_UID||0||0||0||0||2018-10-09T15:18:56+08:00
NO_UID||222.20||0.01||0.00||0.00||2018-10-09T15:20:00+08:00
NO_UID||0||0||0||0||2018-10-09T15:20:08+08:00
NO_UID||0||0||0||0||2018-10-09T15:21:38+08:00
NO_UID||223.60||0.01||0.00||0.00||2018-10-09T15:21:39+08:00
NO_UID||0||0||0||0||2018-10-09T15:21:48+08:00
NO_UID||221.80||0.01||0.00||0.00||2018-10-09T15:24:48+08:00
NO_UID||0||0||0||0||2018-10-09T15:24:56+08:00
NO_UID||221.10||0.01||0.00||0.00||2018-10-09T15:25:54+08:00
NO_UID||0||0||0||0||2018-10-09T15:25:59+08:00
NO_UID||0||0||0||0||2018-10-09T15:26:09+08:00
NO_UID||220.60||0.01||0.00||0.00||2018-10-09T15:26:11+08:00
NO_UID||0||0||0||0||2018-10-09T15:26:41+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-09T15:26:43+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-09T15:27:33+08:00
NO_UID||219.50||0.01||0.00||0.00||2018-10-09T15:29:06+08:00
NO_UID||215.20||3.16||438.50||0.03||2018-10-09T15:29:11+08:00
NO_UID||0||0||0||0||2018-10-09T15:29:15+08:00
NO_UID||219.70||0.01||0.00||0.00||2018-10-09T15:29:47+08:00
NO_UID||215.90||3.09||421.30||0.04||2018-10-09T15:29:52+08:00
NO_UID||0||0||0||0||2018-10-09T15:30:00+08:00
NO_UID||221.60||0.01||0.00||0.00||2018-10-09T15:30:22+08:00
NO_UID||218.50||3.37||504.50||0.08||2018-10-09T15:30:27+08:00
NO_UID||0||0||0||0||2018-10-09T15:30:31+08:00
NO_UID||22.00||0.01||0.00||0.00||2018-10-09T15:31:50+08:00
NO_UID||0||0||0||0||2018-10-09T15:31:55+08:00
NO_UID||224.50||0.01||0.00||0.00||2018-10-09T15:33:36+08:00
NO_UID||219.50||3.39||507.70||0.07||2018-10-09T15:33:41+08:00
NO_UID||0||0||0||0||2018-10-09T15:33:45+08:00
NO_UID||223.70||0.01||0.00||0.00||2018-10-09T15:36:00+08:00
NO_UID||224.40||0.01||0.00||0.00||2018-10-09T15:37:28+08:00
NO_UID||0||0||0||0||2018-10-09T15:37:37+08:00
NO_UID||225.10||0.01||0.00||0.00||2018-10-09T15:37:52+08:00
NO_UID||0||0||0||0||2018-10-09T15:38:01+08:00
NO_UID||223.70||0.01||0.00||0.00||2018-10-09T15:38:29+08:00
NO_UID||0||0||0||0||2018-10-09T15:38:35+08:00
NO_UID||223.70||0.01||0.00||0.00||2018-10-09T15:39:14+08:00
NO_UID||0||0||0||0||2018-10-09T15:39:22+08:00
NO_UID||223.00||0.01||0.00||0.00||2018-10-09T15:40:28+08:00
NO_UID||0||0||0||0||2018-10-09T15:40:35+08:00
NO_UID||222.80||0.01||0.00||0.00||2018-10-09T15:41:09+08:00
NO_UID||218.70||3.19||446.70||0.03||2018-10-09T15:41:14+08:00
NO_UID||0||0||0||0||2018-10-09T15:41:15+08:00
NO_UID||223.50||0.01||0.00||0.00||2018-10-09T15:47:05+08:00
NO_UID||0||0||0||0||2018-10-09T15:47:12+08:00
NO_UID||223.50||0.01||0.00||0.00||2018-10-09T15:48:31+08:00
NO_UID||0||0||0||0||2018-10-09T15:48:44+08:00
NO_UID||224.70||0.01||0.00||0.00||2018-10-09T15:49:13+08:00
NO_UID||220.30||3.42||515.20||0.08||2018-10-09T15:49:18+08:00
NO_UID||0||0||0||0||2018-10-09T15:49:19+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T12:53:38+08:00
NO_UID||0||0||0||0||2018-10-11T12:53:47+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T12:54:11+08:00
NO_UID||218.00||2.96||385.60||0.03||2018-10-11T12:54:16+08:00
NO_UID||220.30||0.01||0.00||0.00||2018-10-11T13:09:17+08:00
NO_UID||215.10||2.91||371.80||0.03||2018-10-11T13:09:22+08:00
NO_UID||0||0||0||0||2018-10-11T13:09:26+08:00
NO_UID||221.70||0.01||0.00||0.00||2018-10-11T13:13:12+08:00
NO_UID||0||0||0||0||2018-10-11T13:13:22+08:00
NO_UID||220.50||0.01||0.00||0.00||2018-10-11T13:17:25+08:00
NO_UID||217.60||2.25||220.80||0.10||2018-10-11T13:17:30+08:00
NO_UID||216.50||3.30||487.80||0.79||2018-10-11T13:17:35+08:00
NO_UID||0||0||0||0||2018-10-11T13:17:38+08:00
NO_UID||0||0||0||0||2018-10-11T13:24:15+08:00
NO_UID||220.40||0.01||0.00||0.00||2018-10-11T13:24:17+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T13:24:22+08:00
NO_UID||221.40||0.01||0.00||0.00||2018-10-11T13:24:27+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T13:24:32+08:00
NO_UID||221.10||0.01||0.00||0.00||2018-10-11T13:24:37+08:00
NO_UID||221.50||0.01||0.00||0.00||2018-10-11T13:24:42+08:00
NO_UID||221.40||0.01||0.00||0.00||2018-10-11T13:24:47+08:00
NO_UID||220.60||0.01||0.00||0.00||2018-10-11T13:24:52+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T13:24:57+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T13:25:02+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T13:25:07+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T13:25:12+08:00
NO_UID||220.70||0.01||0.00||0.00||2018-10-11T13:25:17+08:00
NO_UID||221.20||0.01||0.00||0.00||2018-10-11T13:25:22+08:00
NO_UID||220.50||0.01||0.00||0.00||2018-10-11T13:25:27+08:00
NO_UID||220.50||0.01||0.00||0.00||2018-10-11T13:25:32+08:00
NO_UID||0||0||0||0||2018-10-11T13:25:35+08:00
NO_UID||0||0||0||0||2018-10-11T13:26:17+08:00
NO_UID||221.40||0.01||0.00||0.00||2018-10-11T13:26:20+08:00
NO_UID||0||0||0||0||2018-10-11T13:26:29+08:00
NO_UID||220.30||0.01||0.00||0.00||2018-10-11T13:35:32+08:00
NO_UID||0||0||0||0||2018-10-11T13:35:42+08:00
NO_UID||220.40||0.01||0.00||0.00||2018-10-11T13:35:55+08:00
NO_UID||219.70||0.01||0.00||0.00||2018-10-11T13:36:34+08:00
NO_UID||219.60||0.01||0.00||0.00||2018-10-11T13:36:39+08:00
NO_UID||219.30||0.01||0.00||0.00||2018-10-11T13:36:44+08:00
NO_UID||219.50||0.01||0.00||0.00||2018-10-11T13:36:49+08:00
NO_UID||219.60||0.01||0.00||0.00||2018-10-11T13:36:54+08:00
NO_UID||0||0||0||0||2018-10-11T13:36:58+08:00
NO_UID||220.30||0.01||0.00||0.00||2018-10-11T13:37:19+08:00
NO_UID||219.90||0.01||0.00||0.00||2018-10-11T13:37:24+08:00
NO_UID||218.80||0.01||0.00||0.00||2018-10-11T13:37:29+08:00
NO_UID||219.80||0.01||0.00||0.00||2018-10-11T13:37:34+08:00
NO_UID||219.50||0.01||0.00||0.00||2018-10-11T13:37:39+08:00
NO_UID||219.20||0.01||0.00||0.00||2018-10-11T13:37:44+08:00
NO_UID||219.70||0.01||0.00||0.00||2018-10-11T13:37:49+08:00
NO_UID||0||0||0||0||2018-10-11T13:37:50+08:00
NO_UID||220.90||0.01||0.00||0.00||2018-10-11T14:03:34+08:00
NO_UID||220.90||0.01||0.00||0.00||2018-10-11T14:03:39+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T14:03:44+08:00
NO_UID||222.00||0.01||0.00||0.00||2018-10-11T14:03:49+08:00
NO_UID||221.30||0.01||0.00||0.00||2018-10-11T14:03:54+08:00
NO_UID||221.60||0.01||0.00||0.00||2018-10-11T14:03:59+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T14:04:04+08:00
NO_UID||0||0||0||0||2018-10-11T14:04:09+08:00
NO_UID||221.00||0.01||0.00||0.00||2018-10-11T14:05:48+08:00
NO_UID||221.80||0.01||0.00||0.00||2018-10-11T14:05:53+08:00
NO_UID||221.60||0.01||0.00||0.00||2018-10-11T14:05:58+08:00
NO_UID||221.90||0.01||0.00||0.00||2018-10-11T14:06:03+08:00
NO_UID||221.80||0.01||0.00||0.00||2018-10-11T14:06:08+08:00
NO_UID||222.30||0.01||0.00||0.00||2018-10-11T14:06:13+08:00
NO_UID||221.90||0.01||0.00||0.00||2018-10-11T14:06:18+08:00
NO_UID||222.90||0.01||0.00||0.00||2018-10-11T14:06:23+08:00
NO_UID||220.10||2.39||250.40||0.10||2018-10-11T14:06:28+08:00
NO_UID||218.70||3.34||497.80||0.81||2018-10-11T14:06:33+08:00
NO_UID||218.30||3.33||495.20||1.50||2018-10-11T14:06:38+08:00
NO_UID||218.70||3.33||497.10||2.21||2018-10-11T14:06:43+08:00
NO_UID||219.10||3.34||499.60||2.90||2018-10-11T14:06:48+08:00
NO_UID||0||0||0||0||2018-10-11T14:06:53+08:00
